Date,Open,High,Low,Close,Volume
2018-07-09,533.8619392587286,536.3316166955462,526.4735076918693,534.6234130859375,6644998
2018-07-10,538.595660294479,541.4563508106658,532.7507752523961,535.6732177734375,5974488
2018-07-11,542.3207058076921,552.4257743921196,531.536415506497,543.5143432617188,11899832
2018-07-12,545.8399520947696,546.2515650667506,528.696261762619,532.771240234375,13272240
2018-07-13,541.2710300022952,548.1037949326475,534.4176643261256,542.2589111328125,19496158
2018-07-16,542.2588864344154,569.8369528666404,530.0339522118036,548.6182861328125,35344680
2018-07-17,547.3216836609065,555.4716396352801,540.3242639693173,546.580810546875,11161690
2018-07-18,551.4791083114059,552.9609050375756,540.8594729900234,544.3787841796875,6919016
2018-07-19,544.5639459056149,548.2273112975863,538.8425157143025,541.9707641601562,5118864
2018-07-20,545.7988700278486,562.7367560209208,543.8643089126182,554.8955078125,11705738
2018-07-23,556.5626095027632,563.0866664590075,550.017951795211,558.126708984375,7675702
2018-07-24,565.7209694190522,569.0138737227186,558.1472794714728,566.8529052734375,6172246
2018-07-25,567.6144180146229,573.7063114897238,562.0370408720225,569.569580078125,6936922
2018-07-26,567.4290050750827,572.3066080773157,563.5803841164524,565.2474365234375,7362218
2018-07-27,565.2269307381551,571.7304359975406,563.2100673088264,565.329833984375,6493232
2018-07-30,563.909881388497,565.1447205448221,554.8543942421123,556.0892333984375,6409970
2018-07-31,555.0807787504096,563.9098582576843,549.72980929249,561.8929443359375,7943996
2018-08-01,561.3577697800974,563.2717298299051,556.089103842296,557.3445434570312,4675706
2018-08-02,559.6290088226281,562.5720517380083,555.7392861816288,557.179931640625,5940742
2018-08-03,562.3456394254896,562.3456394254896,558.1472070811342,561.4812622070312,3970390
2018-08-06,562.2839384305478,565.9678545491411,554.6484974581582,560.0612182617188,6178930
2018-08-07,565.5561964283133,568.0052733960715,560.0611735645624,563.06591796875,7351528
2018-08-08,564.6506543354121,564.9387632967288,557.0358149029971,560.925537109375,3992358
2018-08-09,565.4122391958172,571.9156948129604,565.4122391958172,568.00537109375,6409524
2018-08-10,570.4133918752524,571.7305335533234,565.165325422549,570.269287109375,4779520
2018-08-13,572.1420586492069,580.3125664879658,567.4908117431926,579.8598022460938,9979746
2018-08-14,582.0000723299038,586.363209509921,577.9045438446765,579.6744995117188,6151320
2018-08-16,582.4116758733373,590.6233837016991,580.8887281811759,588.4212646484375,6626774
2018-08-17,588.9770175867212,591.7554051755665,585.7252650261871,588.7506103515625,6390408
2018-08-20,571.3187560318652,579.5304140191937,565.3503684508406,569.7752075195312,16101876
2018-08-21,572.1420118938182,574.6116896430002,565.4533013231172,569.6517333984375,8361482
2018-08-23,573.376820277194,576.875530235813,570.2279712652931,575.1879272460938,7717182
2018-08-24,574.8175077676677,577.0402278361073,566.4205932011865,567.326171875,7053000
2018-08-27,569.2607151108883,584.4697936556562,568.6021444339464,582.5969848632812,7012950
2018-08-28,583.3378904677884,592.0641157210664,580.9917165989413,586.4249877929688,6496890
2018-08-29,590.088309507237,590.088309507237,578.3779412884362,580.4154052734375,5646496
2018-08-30,581.5268865148186,585.1285003887883,574.6735197797757,582.9263305664062,11507962
2018-08-31,586.5897285225063,598.6088593409808,584.9432763757892,593.175537109375,10875864
2018-09-03,596.4271872395606,604.206682339656,588.6065408920439,590.3558959960938,10976328
2018-09-04,594.3692302673425,616.1847214059638,589.4298737831264,606.8411254882812,15370124
2018-09-05,610.7924198815982,612.5211740412102,597.1680423268235,600.87255859375,8658978
2018-09-06,603.054093105513,605.4826194392874,596.0978245461557,598.6087036132812,5598659
2018-09-07,604.5360611955721,605.1946822664489,595.8510359650152,603.2600708007812,6510605
2018-09-10,607.334818994031,614.9496574565112,600.4609038315913,601.654541015625,5629871
2018-09-11,605.8120036943538,613.097533337639,602.6014023540138,604.4948120117188,6963561
2018-09-12,612.8094238992791,614.5381783146673,606.1001122359997,611.5745849609375,4636617
2018-09-14,610.7512552220594,613.3032351627048,600.1727733003466,604.0007934570312,7896514
2018-09-17,605.0709721274613,609.1871011895529,596.5094035800244,597.6207885742188,5427054
2018-09-18,600.9549952494259,600.9549952494259,590.2530569778609,591.9818115234375,7729732
2018-09-19,598.4853568201307,598.4853568201307,587.1248470286749,592.5169677734375,4849498
2018-09-21,587.6597254241362,590.5822172514503,569.6722615416635,580.6211547851562,14350769
2018-09-24,581.6090784282001,600.9137351711038,581.6090784282001,591.281982421875,8637881
2018-09-25,591.2819438184088,605.894202088895,590.2529115458393,597.8265991210938,9602273
2018-09-26,601.9428559395581,602.4779226874019,586.1369068298329,590.9527587890625,6599606
2018-09-27,594.3691715866859,601.6135503325028,590.6235033384361,596.6741943359375,14592616
2018-09-28,593.5459692425612,604.7006719302208,588.7712683047351,600.9961547851562,7490031
2018-10-01,607.1291445089124,621.4532962878195,603.4246276949598,614.6616821289062,8252398
2018-10-03,612.3153771944166,619.0246879703525,597.9089248190975,599.7200317382812,7792464
2018-10-04,599.7201281807303,600.7491606587344,578.3162526382472,582.1854248046875,6173037
2018-10-05,586.9600001549885,602.1896775783648,583.9140546211702,596.5093994140625,8543578
2018-10-08,596.8799219002245,599.884716499051,583.8729628785459,588.1537475585938,7259306
2018-10-09,590.3353054004341,594.6984431080207,578.4397306849279,590.8704223632812,6777212
2018-10-10,592.640292408577,592.640292408577,572.4712596656931,576.6285400390625,8866251
2018-10-11,563.9097548931007,570.4132597558504,546.0457423896785,554.3191528320312,10985897
2018-10-12,556.8300131055008,563.1276610280049,544.5639272239371,558.8057250976562,8909221
2018-10-15,566.8733492266881,580.3742744323395,561.0284652845947,575.270263671875,6222176
2018-10-16,584.4903597373922,587.7009606849415,567.5319271447075,572.3477783203125,11588963
2018-10-17,584.4904353878793,594.2044917296878,577.3695106894411,580.6624145507812,20360697
2018-10-19,565.5562039105539,566.1324721005097,558.1471706715511,562.716064453125,10421001
2018-10-22,566.9557296028627,572.1831943588867,554.6896426810639,559.7525024414062,6672840
2018-10-23,556.4596206919841,561.4401279065256,537.8135318296422,541.3533935546875,9041701
2018-10-24,545.7987820771547,548.680072781936,532.7506714123623,534.9321899414062,7058164
2018-10-25,535.098691895472,546.208418913935,529.4814039167871,539.8837890625,8270469
2018-10-26,537.0127043723934,539.8421733636645,524.1969967359701,527.2760620117188,5464141
2018-10-29,527.3591749552968,541.3815657582716,525.5283455406801,536.5548706054688,7137446
2018-10-30,533.5174952835432,552.4082363797855,530.4800293750304,548.9130249023438,8793411
2018-10-31,552.4914671348552,576.6665986091341,551.7840745115141,571.2157592773438,11947995
2018-11-01,573.9619818696494,573.9619818696494,548.9130093198185,554.8215942382812,5860244
2018-11-02,554.1974018537782,562.3944598581148,549.3290558267017,551.1182861328125,6654067
2018-11-05,552.1585368938274,556.4026892038885,546.7492972709038,554.239013671875,5799426
2018-11-06,555.8202732826687,561.7288078330876,549.7868897911281,554.6135864257812,6975525
2018-11-07,560.0644812255679,563.8093403125145,559.2322903173575,562.1449584960938,758956
2018-11-09,565.0574917854732,565.0574917854732,545.5010101110128,548.8297729492188,9694143
2018-11-12,554.2390220113426,562.8938258554028,551.1599061749237,552.7410888671875,7118080
2018-11-13,552.1585501157119,555.6953607230846,546.1667666928787,553.9893798828125,4137808
2018-11-14,553.9893588418977,553.9893588418977,533.0181430549292,543.5869750976562,7323026
2018-11-15,544.2527219874771,554.2390104643116,538.1777399893142,546.25,5513390
2018-11-16,549.1627767168724,551.3264526667821,536.0973698686796,541.6314086914062,8583785
2018-11-19,548.413727693299,550.9103000500213,540.2998675339521,542.3387451171875,6018930
2018-11-20,542.3387671958451,545.9171775609119,532.6853232144567,533.7672119140625,5384830
2018-11-21,532.6021601970318,532.6437595822173,509.3840144587825,515.2093505859375,14359086
2018-11-22,517.8305611950325,522.7405056761869,513.2535132455384,516.582275390625,6632975
2018-11-26,516.7903600303167,522.6156942013508,499.1895086106817,517.1648559570312,15075209
2018-11-27,520.5352103291084,533.4341643820279,520.36876205372,531.6865844726562,12285851
2018-11-28,533.392636069686,556.4859278538083,532.602044750931,554.5718994140625,17719890
2018-11-29,558.3999361810744,561.6455000915321,548.2471999101137,550.11962890625,13399070
2018-11-30,550.0779782288896,559.2320746895822,550.0363788580993,555.4456176757812,10445773
2018-12-03,560.1892446457437,565.0575403982914,554.197460862912,557.8590698242188,8260890
2018-12-04,559.6899549402663,572.7553616523394,558.6497163611665,570.2587890625,7827923
2018-12-05,568.3862944818094,568.9272387981076,559.6482914187654,567.0548095703125,5177288
2018-12-06,562.6440249980499,570.4250373162536,553.0322340570987,556.3193969726562,8039771
2018-12-07,559.2321383892636,570.6747602685083,553.9060977064963,568.2197875976562,5553948
2018-12-10,557.4846433343254,569.0520651051,553.5733363729686,556.902099609375,5121196
2018-12-11,556.9020215588048,567.4708535117384,549.7451511278384,561.3126220703125,7120933
2018-12-12,563.4763311010538,566.4306488695198,558.0670912779577,564.6414184570312,6926183
2018-12-13,567.5540083499418,582.5334396553654,565.8896270937836,580.6610107421875,7521474
2018-12-14,580.4114175564315,593.9345165172389,577.873246063904,587.5682373046875,9560576
2018-12-17,592.3948541801901,592.3948541801901,576.5000341476921,577.8731689453125,4778465
2018-12-18,571.2988885214392,571.2988885214392,561.3541999683516,563.0601806640625,8021298
2018-12-19,558.8576704301208,558.8576704301208,550.1612672075088,553.281982421875,8295459
2018-12-20,549.2459191173679,558.8577125433428,546.2500526029764,555.1128540039062,11705260
2018-12-21,548.829721929236,548.829721929236,535.4730724411653,537.7615966796875,12802132
2018-12-24,546.7493228765409,548.2472560683091,538.9267095075734,540.091796875,8379825
2018-12-26,538.4273848418065,538.4273848418065,530.3967242406887,535.972412109375,6178552
2018-12-27,543.2123413171867,551.9503414456133,540.0916269856058,546.5827026367188,15333902
2018-12-28,552.0336927589905,552.1585416839125,543.6701861972622,546.7077026367188,4736598
2018-12-31,549.245860386355,550.9102417814652,545.7506492980458,548.3720703125,3373319
2019-01-01,550.0365243347873,554.4887248374226,544.3776370027874,553.448486328125,2943390
2019-01-02,554.2391107595846,560.8966376155556,550.9519467158691,556.7772827148438,7416655
2019-01-03,559.2322583034352,563.3932126062881,551.8257393271973,556.8605346679688,6827249
2019-01-04,559.0240791797864,560.8133094265826,541.7561228820855,550.11962890625,7889310
2019-01-07,553.4067952654457,560.5636147066107,550.4941279219433,558.9824829101562,8046340
2019-01-08,561.6870683140918,563.7675448610787,556.3610280366516,557.6093139648438,8621545
2019-01-09,571.0494462717148,574.0453134072011,552.5747968218025,562.644287109375,18130292
2019-01-10,567.2212076684983,567.5541042931591,559.6898913698144,565.6400756835938,9572493
2019-01-11,566.0562096337932,570.4668108501309,559.6483301192021,568.8024291992188,12281903
2019-01-14,588.358837401619,591.0218578567815,579.163140129804,584.1146850585938,19312937
2019-01-15,588.5252697596031,607.4992074501533,588.5252697596031,604.6697387695312,19671304
2019-01-16,607.4160563189535,613.9903328502243,606.2509689372635,613.1581420898438,9658944
2019-01-17,612.3259257762697,614.9889462569348,606.7502377558221,610.2870483398438,6903771
2019-01-18,607.4992645637462,612.65885751725,604.4201485436799,608.2898559570312,5902151
2019-01-21,614.3232901632986,624.9753227899538,610.8280784658137,619.982177734375,8129422
2019-01-22,616.861353890585,623.3108317896097,610.8279713398845,620.2733154296875,6723375
2019-01-23,617.7767138478662,617.9847615120964,606.8334371850922,608.872314453125,7212099
2019-01-24,609.2489233127504,615.9430471280681,603.3079088555007,612.5123291015625,7429783
2019-01-25,609.165152689433,617.4491497825944,606.0272827408266,611.1315307617188,5543112
2019-01-28,611.675537466966,613.0143417439323,601.6343521733907,609.1234130859375,7944693
2019-01-29,607.0732856198695,613.223490758644,599.5423971697263,609.08154296875,6760819
2019-01-30,609.0816120110889,614.8552631674062,603.3915659016351,607.4080810546875,5763026
2019-01-31,607.4917534748023,628.6619104269257,607.4917534748023,627.1975708007812,13825233
2019-02-01,628.703753951255,638.0337099418737,622.9719305596393,633.4733276367188,6276585
2019-02-04,633.4314078393394,638.0336175396252,626.9046479333555,632.510986328125,3945391
2019-02-05,625.0637968404512,635.899919731023,625.0637968404512,631.6323852539062,4694366
2019-02-06,632.2181920799007,641.7573396428285,631.2140632197849,638.703125,5880482
2019-02-07,638.4938199900881,643.8491389096047,636.7784611567153,639.2887573242188,3961797
2019-02-08,635.9417758799401,646.1921531885313,631.674292286433,636.6948852539062,5915169
2019-02-11,641.715375555759,643.2633710442269,635.1049087773245,638.2846069335938,5500216
2019-02-12,636.2346314519882,636.2346314519882,620.0432393551623,627.95068359375,7310690
2019-02-14,628.4108214125566,630.0843522285688,616.9052970524732,619.2482299804688,4610535
2019-02-15,621.1309211798269,624.64534593265,613.0142869124298,620.8380737304688,5586389
2019-02-18,621.1727456930507,625.6076429667727,615.8593060762618,620.0849609375,5346825
2019-02-19,618.4532702071276,619.6665902191703,603.5588566990209,606.0691528320312,9401334
2019-02-20,608.3284185764084,621.7166643772647,607.5334812675616,619.7921142578125,5210675
2019-02-21,617.5327968364409,617.5327968364409,608.412034557306,613.7255249023438,7202786
2019-02-22,612.9306275397231,617.7002003165692,609.1651834114928,614.980712890625,3750833
2019-02-25,615.4828728246281,634.2682691096468,615.4828728246281,631.67431640625,6547552
2019-02-26,626.4025886041949,629.749650367663,619.3319614865563,621.29833984375,8319610
2019-02-27,623.390274852038,624.5617669383225,613.1398978494374,615.2318115234375,5936354
2019-02-28,618.1186168357261,621.2146590584038,612.7632977980077,614.4368286132812,8559921
2019-03-01,615.4410062203369,622.0514738947841,615.4410062203369,620.7963256835938,3998826
2019-03-05,619.6247256542636,621.2982563109935,611.0478810385225,612.9306030273438,4826505
2019-03-06,615.9429377806166,615.9429377806166,608.3283937213364,612.9306030273438,6076668
2019-03-07,614.1858849101291,614.6042676655175,602.9313785757591,604.9396362304688,5951551
2019-03-08,604.93963022333,604.93963022333,594.647424757402,596.0698852539062,7193994
2019-03-11,596.8647117741968,601.2159017928245,593.6013575643038,595.1493530273438,9932198
2019-03-12,593.2666894823636,598.2454540020323,590.4216665933791,591.5513305664062,11997387
2019-03-13,594.1034336743991,601.2995956816125,591.0073914816745,592.8064575195312,11348867
2019-03-14,597.4505850017655,598.2036944033026,590.9238241195305,592.7228393554688,6415187
2019-03-15,595.7771298959467,605.6091260704936,593.7688719505951,601.2579345703125,14638664
2019-03-18,603.7680801002481,605.5671461866016,590.212470047842,594.2708129882812,8065544
2019-03-19,596.4464978901324,607.9101966020762,591.927994381096,604.3539428710938,8917337
2019-03-20,608.5375940874326,621.1309022518581,608.4539379821952,618.3277587890625,13471173
2019-03-22,623.3901063248719,624.5197189746083,612.763177519411,621.8002319335938,8883260
2019-03-25,621.2147050599224,621.2147050599224,611.299003601895,615.2318115234375,7644966
2019-03-26,615.2318572106947,615.2318572106947,601.7180734442727,608.9561157226562,9406261
2019-03-27,610.8387879791609,612.7633383296046,608.4540268384975,610.5877685546875,7387487
2019-03-28,610.8387188573239,623.3901993817894,610.8387188573239,617.365478515625,9277241
2019-04-01,620.880006059059,635.9417851817856,620.880006059059,631.8416137695312,6584982
2019-04-02,635.1049706598853,640.794965452693,631.4231822851871,635.439697265625,7283600
2019-04-03,632.5947263128616,634.6866400903511,624.896473397277,630.33544921875,6897127
2019-04-04,628.74563489918,630.7538415126704,623.4739712424957,625.8169555664062,7688525
2019-04-05,628.3270979653548,636.7365792001846,625.9004581133473,635.3558959960938,6276040
2019-04-08,638.4937542240039,644.3092832941309,632.0925302994721,642.0081787109375,4919911
2019-04-09,644.3092169829565,646.8195126335395,634.435397638416,636.443603515625,6730692
2019-04-10,639.2888135380467,641.5480905018834,628.6618819467486,629.8333740234375,7031088
2019-04-11,629.0384152078535,629.0384152078535,619.2482494125446,621.4656982421875,8200995
2019-04-12,621.8003049124168,628.8709822633381,619.7083915584225,625.6912841796875,7043212
2019-04-15,606.4038932752568,611.9683525207116,596.2790013307149,608.746826171875,31574803
2019-04-16,609.0816051075615,609.0816051075615,597.5342007815854,605.90185546875,12524411
2019-04-18,604.5630676905898,604.5630676905898,596.4046041473605,600.002685546875,13801105
2019-04-22,600.0026088714303,607.2824779325804,598.2872500472546,603.3496704101562,6455426
2019-04-23,605.7344388502264,610.8386869009689,601.132229565356,609.33251953125,5516668
2019-04-24,609.3325861963318,617.4492209466289,605.8181612344177,616.2359008789062,8285120
2019-04-25,616.2358943923042,617.2400230954397,608.3702791352013,609.6254272460938,8005235
2019-04-26,611.6756002948213,619.0391267186944,610.0020692406631,617.532958984375,6895168
2019-04-30,617.5328764517122,630.753759798181,617.5328764517122,628.7036743164062,9920046
2019-05-02,625.06372678432,626.23521872253,610.4203329172174,611.5081176757812,6351352
2019-05-03,604.8977645150719,611.675544234379,600.9649566838215,605.4834594726562,6348116
2019-05-06,598.2871797459803,603.9771734787948,594.6472711791629,601.1322021484375,8858265
2019-05-07,602.8058354606853,609.0815761779796,601.3833240170102,606.2783813476562,5747536
2019-05-08,603.3079296069941,607.4917571354754,599.542484831361,601.92724609375,6247642
2019-05-09,601.7598468225251,611.0897502184599,598.9566521405785,603.3496704101562,7396525
2019-05-10,603.1406224532857,607.4918137024931,598.2873922827583,599.8353881835938,8352335
2019-05-13,599.5843827647948,607.868382665409,595.8607656160921,602.22021484375,6808993
2019-05-14,599.5424611383414,600.588417979127,588.7481661125888,597.3250122070312,10513001
2019-05-15,598.2036249806804,606.822298675734,596.2790236383534,599.2077026367188,6668929
2019-05-16,602.4711920879919,616.696206345625,601.7180826690357,613.4328002929688,6468556
2019-05-17,613.4745770660766,615.691974745923,602.5547476738263,605.7344970703125,8155948
2019-05-20,602.2201540373762,607.8264932272247,590.7564562164862,604.4794311523438,11213708
2019-05-21,604.6886113419297,604.6886113419297,592.1789568541374,593.5177612304688,8645535
2019-05-22,594.1034784750352,601.0067935418226,591.5931820871125,593.894287109375,5795713
2019-05-23,598.2873298048067,599.7098413628212,583.6021055603841,586.6144409179688,7233736
2019-05-24,588.9154069198141,595.5677012578733,586.1122635984417,593.4339599609375,7016424
2019-05-27,591.9280378162406,597.2833073020023,590.3381626615845,592.5137329101562,10247544
